From	To
P52655	9606.ENSP00000452454
Q8CHQ0	10090.ENSMUSP00000022791
Q92665	9606.ENSP00000315397
O35206	10090.ENSMUSP00000099981
Q9QZL9	10090.ENSMUSP00000033057
Q921E6	10090.ENSMUSP00000102853
Q7Z3G6	9606.ENSP00000295902
Q9CS72	10090.ENSMUSP00000091329
Q68FF7	10090.ENSMUSP00000070592
Q9NRL2	9606.ENSP00000353458
Q8N668	9606.ENSP00000308236
P33896	10090.ENSMUSP00000023689
Q9NSK0	9606.ENSP00000259708
P82933	9606.ENSP00000258455
Q8R060	10090.ENSMUSP00000112790
P25025	9606.ENSP00000319635
Q925E0	10090.ENSMUSP00000021004
Q91WG2	10090.ENSMUSP00000102015
Q6PFD5	10090.ENSMUSP00000101700
Q9BV40	9606.ENSP00000263864
P63154	10090.ENSMUSP00000001818
Q9JKS4	10090.ENSMUSP00000022327
P70325	10090.ENSMUSP00000103680
Q9JLQ2	10090.ENSMUSP00000107803
P41123	10116.ENSRNOP00000020635
Q8CHP6	10090.ENSMUSP00000130142
O75691	9606.ENSP00000261637
O88286	10090.ENSMUSP00000069443
P60953	9606.ENSP00000383118
P26323	10090.ENSMUSP00000016231
Q9D032	10090.ENSMUSP00000030367
Q9EPL2	10090.ENSMUSP00000036962
P53702	10090.ENSMUSP00000033717
Q3UH93	10090.ENSMUSP00000015511
Q2HJ10	10090.ENSMUSP00000101500
P61224	9606.ENSP00000250559
P50570	9606.ENSP00000373905
Q9EPZ6	10090.ENSMUSP00000034991
Q9BWJ5	9606.ENSP00000356541
Q63810	10090.ENSMUSP00000099944
Q7TPH6	10090.ENSMUSP00000124710
Q5RJI5	10090.ENSMUSP00000039517
Q64221	10090.ENSMUSP00000064355
Q9ERR1	10090.ENSMUSP00000018880
A2AT37	10090.ENSMUSP00000058375
P10107	10090.ENSMUSP00000025561
Q3USB7	10090.ENSMUSP00000037854
Q6NYC8	9606.ENSP00000274853
Q12789	9606.ENSP00000348510
O88704	10090.ENSMUSP00000006991
Q8VHK9	10090.ENSMUSP00000029336
Q8IVT2	9606.ENSP00000215582
Q3UH99	10090.ENSMUSP00000071025
Q8NCE0	9606.ENSP00000284995
Q92917	9606.ENSP00000156109
Q60855	10090.ENSMUSP00000129831
Q61147	10090.ENSMUSP00000088857
P43307	9606.ENSP00000244763
Q8TBE9	9606.ENSP00000302441
O88621	10090.ENSMUSP00000036591
Q53HC9	9606.ENSP00000371559
Q8IUD2	9606.ENSP00000468263
Q8K297	10090.ENSMUSP00000047923
E9Q6D6	10090.ENSMUSP00000064226
Q80SY4	10090.ENSMUSP00000054428
P30204	10090.ENSMUSP00000026021
Q5RI15	9606.ENSP00000406327
O08808	10090.ENSMUSP00000025337
O75638	9606.ENSP00000247306
Q5JU85	9606.ENSP00000379712
P31245	10090.ENSMUSP00000014848
Q99956	9606.ENSP00000345853
O95202	9606.ENSP00000305653
P39689	10090.ENSMUSP00000023829
Q5NCH9	10090.ENSMUSP00000130728
Q3U1J4	10090.ENSMUSP00000025649
P62700	10090.ENSMUSP00000037764
P62878	10090.ENSMUSP00000023036
Q8K021	10090.ENSMUSP00000022197
Q99KQ4	10090.ENSMUSP00000020886
Q62312	10090.ENSMUSP00000062333
Q9CZT8	10090.ENSMUSP00000102261
Q80Z64	10090.ENSMUSP00000012540
Q7TPD0	10090.ENSMUSP00000029542
P97449	10090.ENSMUSP00000103015
Q9NPG3	9606.ENSP00000379894
Q3THJ3	10090.ENSMUSP00000025759
P11680	10090.ENSMUSP00000001156
Q9Y6P5	9606.ENSP00000393762
Q8BX22	10090.ENSMUSP00000029061
P36941	9606.ENSP00000228918
Q9JIY5	10090.ENSMUSP00000087073
Q922F4	10090.ENSMUSP00000001513
Q9BV73	9606.ENSP00000380661
Q96TA1	9606.ENSP00000362409
Q60771	10090.ENSMUSP00000042181
Q0VG06	9606.ENSP00000333283
Q9Y5R8	9606.ENSP00000302783
Q13310	9606.ENSP00000361949
Q14974	9606.ENSP00000290158
Q921K9	10090.ENSMUSP00000031692
Q9Y2W1	9606.ENSP00000346634
Q9JI18	10090.ENSMUSP00000054275
Q00961	10116.ENSRNOP00000004477
Q9DAA6	10090.ENSMUSP00000074756
Q9QZJ6	10090.ENSMUSP00000122863
Q8C1R0	10090.ENSMUSP00000071120
Q9UNY4	9606.ENSP00000358478
Q91VT1	10090.ENSMUSP00000078641
O70230	10090.ENSMUSP00000081778
Q9WV04	10090.ENSMUSP00000057896
Q9H5Z1	9606.ENSP00000252011
Q9JLV5	10090.ENSMUSP00000130738
Q64436	10090.ENSMUSP00000005692
Q9CZK6	10090.ENSMUSP00000023157
E9QAP7	10090.ENSMUSP00000038610
P78549	9606.ENSP00000219066
A7MCY6	9606.ENSP00000354777
Q8VEB2	10090.ENSMUSP00000021467
Q92759	9606.ENSP00000259895
Q99683	9606.ENSP00000351908
O07177	83332.Rv0127
P83917	10090.ENSMUSP00000091475
O08914	10090.ENSMUSP00000041543
Q03958	10090.ENSMUSP00000025163
Q9Y6X3	9606.ENSP00000262815
Q6P597	9606.ENSP00000375810
P51003	9606.ENSP00000216277
Q9NQH7	9606.ENSP00000349658
P62830	10090.ENSMUSP00000099435
Q80YR4	10090.ENSMUSP00000038367
Q8BHL4	10090.ENSMUSP00000061062
P62889	10090.ENSMUSP00000106014
Q9Z0J0	10090.ENSMUSP00000021668
Q9H814	9606.ENSP00000297540
Q9WUR2	10090.ENSMUSP00000131735
Q9NSP4	9606.ENSP00000215980
O35066	10090.ENSMUSP00000020999
Q14257	9606.ENSP00000319739
Q15102	9606.ENSP00000444935
P33897	9606.ENSP00000218104
Q9D0P8	10090.ENSMUSP00000016781
Q9QZK7	10090.ENSMUSP00000046695
P46660	10090.ENSMUSP00000041347
B9EKI3	10090.ENSMUSP00000093325
Q13216	9606.ENSP00000265038
O08759	10090.ENSMUSP00000103161
Q8VDQ8	10090.ENSMUSP00000072732
P62774	10090.ENSMUSP00000031866
O94915	9606.ENSP00000351113
P14873	10090.ENSMUSP00000068374
Q91ZR5	10090.ENSMUSP00000045430
P49419	9606.ENSP00000387123
B2RX14	10090.ENSMUSP00000095538
P61221	9606.ENSP00000296577
P41208	9606.ENSP00000359300
Q12796	9606.ENSP00000336931
P19426	10090.ENSMUSP00000134272
P70423	10090.ENSMUSP00000098914
P84080	9913.ENSBTAP00000010159
Q9JL25	10090.ENSMUSP00000140624
Q96GM5	9606.ENSP00000378414
Q80TE4	10090.ENSMUSP00000104405
P07724	10090.ENSMUSP00000031314
Q6PCP5	10090.ENSMUSP00000077446
Q9H7Z6	9606.ENSP00000406037
Q96B67	9606.ENSP00000265138
P30419	9606.ENSP00000468424
P03888	10090.ENSMUSP00000080991
Q8JZX4	10090.ENSMUSP00000041831
Q9P2B4	9606.ENSP00000271277
P02768	9606.ENSP00000295897
Q7TQ95	10090.ENSMUSP00000066891
Q9CY57	10090.ENSMUSP00000001043
Q6P2E9	9606.ENSP00000351811
Q9CQZ5	10090.ENSMUSP00000023085
Q15776	9606.ENSP00000332750
Q9Z247	10090.ENSMUSP00000031795
O00148	9606.ENSP00000242776
O55135	10090.ENSMUSP00000029142
O35083	10090.ENSMUSP00000048573
Q5KU39	10090.ENSMUSP00000072729
O62683	9612.ENSCAFP00000028316
Q99PJ2	10090.ENSMUSP00000026008
O70166	10090.ENSMUSP00000099334
A2AGT5	10090.ENSMUSP00000106970
Q6IRT3	10090.ENSMUSP00000038375
P50544	10090.ENSMUSP00000099634
Q06732	9606.ENSP00000352444
P43277	10090.ENSMUSP00000044395
P10696	9606.ENSP00000295453
P08621	9606.ENSP00000472998
Q9JJN2	10090.ENSMUSP00000135827
Q5U651	9606.ENSP00000222145
Q9BZG1	9606.ENSP00000413156
P21107	10090.ENSMUSP00000113978
O08537	10090.ENSMUSP00000098849
Q9P2J8	9606.ENSP00000310472
Q5TZA2	9606.ENSP00000364691
Q06787	9606.ENSP00000359506
P23458	9606.ENSP00000343204
Q9WTJ4	10090.ENSMUSP00000128105
Q96DZ1	9606.ENSP00000185150
P14234	10090.ENSMUSP00000030693
Q7Z2W9	9606.ENSP00000354580
P13995	9606.ENSP00000377617
O88507	10090.ENSMUSP00000100026
Q9JKY5	10090.ENSMUSP00000000939
Q96RL1	9606.ENSP00000366434
Q9CZM2	10090.ENSMUSP00000079163
P15408	9606.ENSP00000264716
Q80XJ3	10090.ENSMUSP00000136116
B2RR24	10090.ENSMUSP00000130004
O95863	9606.ENSP00000244050
P52292	9606.ENSP00000438483
Q91YQ5	10090.ENSMUSP00000032143
O95273	9606.ENSP00000300213
O55103	10090.ENSMUSP00000096241
Q8R4D5	10090.ENSMUSP00000036991
Q92833	9606.ENSP00000341280
P63242	10090.ENSMUSP00000047008
O75083	9606.ENSP00000427687
Q4KL25	10090.ENSMUSP00000079598
Q9Y224	9606.ENSP00000261700
P97792	10090.ENSMUSP00000023572
P17655	9606.ENSP00000295006
O60563	9606.ENSP00000261900
Q9CXW3	10090.ENSMUSP00000014370
Q8NFA0	9606.ENSP00000300896
P54099	10090.ENSMUSP00000073551
P52294	9606.ENSP00000343701
Q5SNT2	9606.ENSP00000344503
Q9H9D4	9606.ENSP00000309606
Q96P63	9606.ENSP00000269491
Q53HI1	9606.ENSP00000350409
P61244	9606.ENSP00000351490
Q8C115	10090.ENSMUSP00000039628
Q86TS9	9606.ENSP00000347277
P08865	9606.ENSP00000346067
P48200	9606.ENSP00000258886
Q9NX05	9606.ENSP00000364324
Q8C650	10090.ENSMUSP00000129023
Q68FD5	10090.ENSMUSP00000099475
Q13813	9606.ENSP00000361824
Q6P542	10090.ENSMUSP00000036881
Q9Y679	9606.ENSP00000366748
E9PUA5	10090.ENSMUSP00000077984
Q9QY23	10090.ENSMUSP00000101654
Q6ZNE5	9606.ENSP00000247178
Q9DCN2	10090.ENSMUSP00000018186
Q61539	10090.ENSMUSP00000105833
Q99N32	10090.ENSMUSP00000031096
Q67FY2	10090.ENSMUSP00000074516
Q8K1R7	10090.ENSMUSP00000049056
Q3UK10	10090.ENSMUSP00000104040
Q9BRR3	9606.ENSP00000363984
Q9R257	10090.ENSMUSP00000042232
Q15334	9606.ENSP00000321537
Q13610	9606.ENSP00000387365
P49962	10090.ENSMUSP00000027792
Q505D1	10090.ENSMUSP00000014640
A6NHR9	9606.ENSP00000326603
A2ABV5	10090.ENSMUSP00000094239
P09884	9606.ENSP00000368349
Q5T6F2	9606.ENSP00000368540
O15357	9606.ENSP00000298229
Q9Y597	9606.ENSP00000259154
Q9Y5B9	9606.ENSP00000216297
Q64104	10090.ENSMUSP00000019938
Q8VCY8	10090.ENSMUSP00000038616
P97368	10090.ENSMUSP00000002495
Q80ZD8	10090.ENSMUSP00000102267
O54784	10090.ENSMUSP00000137333
Q8CJF9	10090.ENSMUSP00000066633
Q61025	10090.ENSMUSP00000118015
B1ARD6	10090.ENSMUSP00000044435
O08788	10090.ENSMUSP00000109552
Q8C2Q3	10090.ENSMUSP00000006625
P49458	9606.ENSP00000305230
P50136	10090.ENSMUSP00000071292
Q9R1Y5	10090.ENSMUSP00000053483
Q7TPV4	10090.ENSMUSP00000044827
Q9UJX5	9606.ENSP00000426654
P97432	10090.ENSMUSP00000099388
O95831	9606.ENSP00000287295
P68181	10090.ENSMUSP00000005164
O08582	10090.ENSMUSP00000043575
P97411	10090.ENSMUSP00000040062
G5E870	10090.ENSMUSP00000027421
Q80U23	10090.ENSMUSP00000028951
Q68EM7	9606.ENSP00000289968
Q96IY1	9606.ENSP00000355944
Q62179	10090.ENSMUSP00000032754
Q9D1K4	10090.ENSMUSP00000029530
Q9QZB0	10090.ENSMUSP00000116291
P97760	10090.ENSMUSP00000105147
P50539	9606.ENSP00000331152
Q8IW93	9606.ENSP00000270747
Q9DB41	10090.ENSMUSP00000108302
Q64511	10090.ENSMUSP00000017629
Q9NYP7	9606.ENSP00000359956
O54826	10090.ENSMUSP00000110328
P70362	10090.ENSMUSP00000111241
Q9R0T8	10090.ENSMUSP00000054126
P08556	10090.ENSMUSP00000029445
Q9D7N9	10090.ENSMUSP00000040840
Q9BSK4	9606.ENSP00000269856
Q99835	9606.ENSP00000249373
Q8TAT5	9606.ENSP00000264596
P70388	10090.ENSMUSP00000020649
Q2TBE6	10090.ENSMUSP00000069284
Q06481	9606.ENSP00000263574
Q9DBG3	10090.ENSMUSP00000018875
Q9H1I8	9606.ENSP00000380877
Q91V92	10090.ENSMUSP00000103012
P27816	9606.ENSP00000353375
P49407	9606.ENSP00000409581
Q7Z2K6	9606.ENSP00000340427
P38398	9606.ENSP00000418960
P47955	10090.ENSMUSP00000008036
Q6A065	10090.ENSMUSP00000059562
O95678	9606.ENSP00000252245
Q921L5	10090.ENSMUSP00000034460
Q9Y6E2	9606.ENSP00000397249
P78332	9606.ENSP00000266022
Q99JA4	10090.ENSMUSP00000109108
P43897	9606.ENSP00000313877
Q80VP1	10090.ENSMUSP00000096445
Q14432	9606.ENSP00000351957
Q9Y6H1	9606.ENSP00000378812
P20664	10090.ENSMUSP00000026461
Q86XI8	9606.ENSP00000480314
P25942	9606.ENSP00000361359
P29391	10090.ENSMUSP00000088372
Q99MH6	10090.ENSMUSP00000034086
P48444	9606.ENSP00000264028
Q14696	9606.ENSP00000261758
Q3U1V8	10090.ENSMUSP00000041819
Q9CYA6	10090.ENSMUSP00000031376
Q8BLC3	10090.ENSMUSP00000125149
Q96SB8	9606.ENSP00000404092
Q922P8	10090.ENSMUSP00000025645
P28347	9606.ENSP00000435233
P59913	10090.ENSMUSP00000059261
Q9C0J9	9606.ENSP00000242728
Q9BS16	9606.ENSP00000379911
Q8JZW5	10090.ENSMUSP00000101450
Q8C4V4	10090.ENSMUSP00000022720
Q921R8	10090.ENSMUSP00000037473
P43247	10090.ENSMUSP00000024967
Q8C7U1	10090.ENSMUSP00000001080
Q9JI44	10090.ENSMUSP00000099748
Q9D593	10090.ENSMUSP00000065285
Q60936	10090.ENSMUSP00000027766
Q96GA3	9606.ENSP00000356548
Q5RKV6	9606.ENSP00000398597
Q9DCX1	10090.ENSMUSP00000125915
Q9ES28	10090.ENSMUSP00000106534
Q61751	10090.ENSMUSP00000104747
O35435	10090.ENSMUSP00000070303
Q9CY66	10090.ENSMUSP00000029643
Q9UBQ5	9606.ENSP00000248342
Q9JLT4	10090.ENSMUSP00000111269
Q9Z2W0	10090.ENSMUSP00000109235
Q91X43	10090.ENSMUSP00000138320
Q91VR8	10090.ENSMUSP00000041644
Q68DK7	9606.ENSP00000462945
P99024	10090.ENSMUSP00000001566
Q8VD72	10090.ENSMUSP00000078148
Q5VTL8	9606.ENSP00000359042
Q8TDN6	9606.ENSP00000338862
Q9H2G9	9606.ENSP00000356782
O43149	9606.ENSP00000371051
Q9UFW8	9606.ENSP00000381429
Q923W1	10090.ENSMUSP00000054112
Q9EQ32	10090.ENSMUSP00000052777
Q9R1P0	10090.ENSMUSP00000034848
Q9Y2T1	9606.ENSP00000302625
Q9UHX1	9606.ENSP00000434359
P35226	9606.ENSP00000365851
Q61457	10090.ENSMUSP00000103658
P41778	10090.ENSMUSP00000135516
P10155	9606.ENSP00000356416
Q53FV1	9606.ENSP00000243045
O88448	10090.ENSMUSP00000112262
O55242	10090.ENSMUSP00000056027
Q9Z1J1	10090.ENSMUSP00000109687
Q8R502	10090.ENSMUSP00000066015
P10629	10090.ENSMUSP00000001711
Q9CQ39	10090.ENSMUSP00000032429
Q9R1M5	10090.ENSMUSP00000015866
Q6XZF7	9606.ENSP00000315659
Q80UZ0	10090.ENSMUSP00000086748
Q9UPY6	9606.ENSP00000335055
E9Q5K9	10090.ENSMUSP00000039133
Q9QWK4	10090.ENSMUSP00000015998
B1AS29	10090.ENSMUSP00000030676
Q8BK64	10090.ENSMUSP00000021425
Q9P266	9606.ENSP00000364526
Q9H788	9606.ENSP00000265807
P15622	9606.ENSP00000292579
Q9Z2U1	10090.ENSMUSP00000088057
O60885	9606.ENSP00000263377
Q9UNX4	9606.ENSP00000308179
Q96ED9	9606.ENSP00000380785
Q15058	9606.ENSP00000356319
Q8BXJ8	10090.ENSMUSP00000107461
G5E829	10090.ENSMUSP00000020107
Q64127	10090.ENSMUSP00000031859
Q99567	9606.ENSP00000458954
P51682	10090.ENSMUSP00000107069
Q80VI1	10090.ENSMUSP00000058109
Q8BX09	10090.ENSMUSP00000141003
P21550	10090.ENSMUSP00000072620
Q9UGP8	9606.ENSP00000357998
Q61066	10090.ENSMUSP00000026036
Q8BHA3	10090.ENSMUSP00000021339
P70404	10090.ENSMUSP00000056502
Q5SXY1	10090.ENSMUSP00000090071
Q9NUG6	9606.ENSP00000202017
Q9D0K2	10090.ENSMUSP00000106318
Q6P9Q4	10090.ENSMUSP00000014922
Q6P158	9606.ENSP00000405111
P28693	9031.ENSGALP00000007541
Q9Z2C4	10090.ENSMUSP00000110248
P43686	9606.ENSP00000157812
Q99LF4	10090.ENSMUSP00000001834
Q9UNP9	9606.ENSP00000361918
Q9JMG3	10090.ENSMUSP00000030799
Q924W7	10090.ENSMUSP00000077067
Q14BB9	10090.ENSMUSP00000043332
Q07157	9606.ENSP00000281537
Q924M7	10090.ENSMUSP00000034856
O75381	9606.ENSP00000349016
P43353	9606.ENSP00000473990
P30282	10090.ENSMUSP00000040488
Q52LR7	9606.ENSP00000258484
Q62232	10090.ENSMUSP00000125871
Q86UD0	9606.ENSP00000386348
Q9Y2M5	9606.ENSP00000209884
G3MYZ3	9913.ENSBTAP00000054782
Q61626	10090.ENSMUSP00000003468
Q9D275	10090.ENSMUSP00000027943
Q14692	9606.ENSP00000363642
Q16891	9606.ENSP00000387262
Q9BRV8	9606.ENSP00000358541
Q8CAM5	10090.ENSMUSP00000119399
Q3UIK4	10090.ENSMUSP00000029759
Q9QYR6	10090.ENSMUSP00000092223
P62993	9606.ENSP00000376345
O35593	10090.ENSMUSP00000028278
A2ACJ2	10090.ENSMUSP00000026448
P61021	10090.ENSMUSP00000000727
P01132	10090.ENSMUSP00000029653
O75427	9606.ENSP00000309689
Q16555	9606.ENSP00000309539
Q9HCE0	9606.ENSP00000282041
Q9Z2B5	10090.ENSMUSP00000034093
Q8CGN4	10090.ENSMUSP00000111175
Q16698	9606.ENSP00000220764
Q9Z1X4	10090.ENSMUSP00000065770
Q3TVI8	10090.ENSMUSP00000040429
B2RWJ3	10090.ENSMUSP00000127341
P53612	10090.ENSMUSP00000129481
Q8CFR0	10090.ENSMUSP00000037257
Q08AG7	9606.ENSP00000367049
P12111	9606.ENSP00000295550
Q7Z3E2	9606.ENSP00000358293
O43464	9606.ENSP00000258080
Q5T280	9606.ENSP00000354812
O35654	10090.ENSMUSP00000099986
Q99LT0	10090.ENSMUSP00000126702
Q8C0I1	10090.ENSMUSP00000041967
Q14BI2	10090.ENSMUSP00000023959
P63165	9606.ENSP00000376077
Q6P582	9606.ENSP00000311500
O14576	9606.ENSP00000320130
Q92604	9606.ENSP00000355964
Q8CIB5	10090.ENSMUSP00000044554
Q96G21	9606.ENSP00000259239
O08715	10090.ENSMUSP00000018572
Q8BUR4	10090.ENSMUSP00000081531
P09622	9606.ENSP00000205402
Q06649	10090.ENSMUSP00000112554
Q80X95	10090.ENSMUSP00000088591
Q80YR6	10090.ENSMUSP00000046255
Q9DCL2	10090.ENSMUSP00000034945
P53985	9606.ENSP00000441065
Q8K2G4	10090.ENSMUSP00000103791
P54823	10090.ENSMUSP00000128421
O43414	9606.ENSP00000361331
Q13772	9606.ENSP00000463027
P48634	9606.ENSP00000365201
O14974	9606.ENSP00000389168
Q13490	9606.ENSP00000477613
Q9UQ35	9606.ENSP00000301740
Q99LB0	10090.ENSMUSP00000017443
P37242	10090.ENSMUSP00000022304
P54646	9606.ENSP00000360290
Q14657	9606.ENSP00000349923
Q9DAJ5	10090.ENSMUSP00000077301
Q96RR1	9606.ENSP00000309595
Q14689	9606.ENSP00000392066
Q6IC98	9606.ENSP00000385689
O08756	10090.ENSMUSP00000026289
Q9Z1K6	10090.ENSMUSP00000013338
O14975	9606.ENSP00000267842
Q6ZPJ3	10090.ENSMUSP00000080791
Q15075	9606.ENSP00000317955
Q9H6D7	9606.ENSP00000206474
Q9Y3P9	9606.ENSP00000362751
Q9DB15	10090.ENSMUSP00000044417
Q9NQG5	9606.ENSP00000362532
P27005	10090.ENSMUSP00000064385
P42125	10090.ENSMUSP00000024946
P01108	10090.ENSMUSP00000022971
Q6PGL7	10090.ENSMUSP00000038983
Q9ER80	10090.ENSMUSP00000041091
Q9NZ45	9606.ENSP00000363041
Q92922	9606.ENSP00000254480
P40938	9606.ENSP00000369411
Q13686	9606.ENSP00000216489
Q811T9	10090.ENSMUSP00000112410
Q5DTY9	10090.ENSMUSP00000089547
Q62838	10116.ENSRNOP00000041075
P60903	9606.ENSP00000357801
Q61337	10090.ENSMUSP00000025910
Q5TB80	9606.ENSP00000385215
Q9CQU3	10090.ENSMUSP00000030914
Q9D379	10090.ENSMUSP00000047551
Q8NC56	9606.ENSP00000293760
O35664	10090.ENSMUSP00000023693
Q3UBX0	10090.ENSMUSP00000039529
Q80UF4	10090.ENSMUSP00000027785
P50284	10090.ENSMUSP00000032489
Q9CQZ6	10090.ENSMUSP00000027193
Q9BRT2	9606.ENSP00000476140
P70263	10090.ENSMUSP00000093653
O43633	9606.ENSP00000469240
Q92831	9606.ENSP00000263754
Q6NZI2	9606.ENSP00000349541
Q9EQ51	10090.ENSMUSP00000074422
Q15398	9606.ENSP00000247191
Q9BVW5	9606.ENSP00000261881
Q8BGT0	10090.ENSMUSP00000035516
P45591	10090.ENSMUSP00000077262
A5YKK6	9606.ENSP00000320949
Q6Q899	10090.ENSMUSP00000042433
P62309	10090.ENSMUSP00000086987
Q9H444	9606.ENSP00000217402
Q9NZM5	9606.ENSP00000246802
P54775	10090.ENSMUSP00000032824
P35550	10090.ENSMUSP00000037613
Q8QZY6	10090.ENSMUSP00000035263
Q83F71	227377.CBU_0077
Q9D2V5	10090.ENSMUSP00000029158
P62258	9606.ENSP00000264335
O35602	10090.ENSMUSP00000025396
Q15833	9606.ENSP00000413606
Q99KV1	10090.ENSMUSP00000126828
Q13451	9606.ENSP00000444810
Q60793	10090.ENSMUSP00000103245
Q7M6Z4	10090.ENSMUSP00000043304
P15920	10090.ENSMUSP00000039737
P35545	10090.ENSMUSP00000128416
Q5BKZ1	9606.ENSP00000340796
P70434	10090.ENSMUSP00000026571
Q60864	10090.ENSMUSP00000025918
Q6ZQE4	10090.ENSMUSP00000045988
Q9BVG8	9606.ENSP00000368976
Q6PAL8	10090.ENSMUSP00000079295
Q9ES18	10090.ENSMUSP00000003238
O08807	10090.ENSMUSP00000026328
Q9CW46	10090.ENSMUSP00000111150
Q9UHV9	9606.ENSP00000356989
O70137	10090.ENSMUSP00000014747
P63213	10090.ENSMUSP00000125697
Q69ZX8	10090.ENSMUSP00000041243
Q61696	10090.ENSMUSP00000084586
P33993	9606.ENSP00000307288
Q3UH68	10090.ENSMUSP00000098723
P49442	10090.ENSMUSP00000027271
Q6ULP2	9606.ENSP00000238855
Q99J85	10090.ENSMUSP00000023057
Q8VEK0	10090.ENSMUSP00000034878
P54098	9606.ENSP00000268124
Q3TTL0	10090.ENSMUSP00000076255
P01833	9606.ENSP00000348888
Q9BYN8	9606.ENSP00000369682
Q6MZP7	9606.ENSP00000341947
P58043	10090.ENSMUSP00000030724
Q13347	9606.ENSP00000362688
Q08624	10090.ENSMUSP00000097740
Q9BWE0	9606.ENSP00000417291
P53999	9606.ENSP00000265073
Q71DI3	9606.ENSP00000333277
Q96PE2	9606.ENSP00000263674
Q0KK56	10090.ENSMUSP00000016023
Q9QUN7	10090.ENSMUSP00000029623
Q62419	10090.ENSMUSP00000003268
Q15542	9606.ENSP00000358854
O95900	9606.ENSP00000361982
P12109	9606.ENSP00000355180
Q14156	9606.ENSP00000254624
Q9D666	10090.ENSMUSP00000056655
Q6P3E7	10090.ENSMUSP00000080832
Q6IPU0	9606.ENSP00000364737
Q3TY60	10090.ENSMUSP00000116779
P70175	10090.ENSMUSP00000085299
P19087	9606.ENSP00000251337
Q99M87	10090.ENSMUSP00000053842
O43707	9606.ENSP00000252699
Q9Z1E4	10090.ENSMUSP00000003964
P62487	9606.ENSP00000301788
Q3TIV5	10090.ENSMUSP00000080301
Q8VCZ6	10090.ENSMUSP00000043311
O43815	9606.ENSP00000263918
Q9CQA5	10090.ENSMUSP00000022705
P54289	9606.ENSP00000349320
Q91WM3	10090.ENSMUSP00000038580
Q3TIX9	10090.ENSMUSP00000064515
P63241	9606.ENSP00000336702
P68431	9606.ENSP00000352252
Q9H7E9	9606.ENSP00000330361
Q5TAQ9	9606.ENSP00000357052
P35278	10090.ENSMUSP00000019317
E9PVX6	10090.ENSMUSP00000033310
Q9NTJ3	9606.ENSP00000349961
P19686	10116.ENSRNOP00000017190
P49915	9606.ENSP00000419851
Q9EPE9	10090.ENSMUSP00000034326
Q96BP3	9606.ENSP00000261308
Q6ZPV2	10090.ENSMUSP00000051845
Q9CYN2	10090.ENSMUSP00000041152
Q9D832	10090.ENSMUSP00000114356
Q4V7G1	10116.ENSRNOP00000033594
Q9Z2G6	10090.ENSMUSP00000021347
Q80Z24	10090.ENSMUSP00000073664
P82675	9606.ENSP00000272418
P62843	10090.ENSMUSP00000069004
Q9JI33	10090.ENSMUSP00000020204
P36578	9606.ENSP00000311430
Q9Z277	10090.ENSMUSP00000002825
Q8BUL5	10090.ENSMUSP00000030841
Q01853	10090.ENSMUSP00000030164
Q8VI40	10090.ENSMUSP00000040299
Q96GM8	9606.ENSP00000361162
P60900	9606.ENSP00000261479
Q16695	9606.ENSP00000355657
Q9NW82	9606.ENSP00000265107
Q8R323	10090.ENSMUSP00000039621
P08651	9606.ENSP00000396843
P70218	10090.ENSMUSP00000082995
Q9UBF6	9606.ENSP00000273480
Q96L50	9606.ENSP00000298288
P63271	10090.ENSMUSP00000091487
Q9QZN4	10090.ENSMUSP00000101331
Q62481	10090.ENSMUSP00000009102
Q61207	10090.ENSMUSP00000101105
Q86W42	9606.ENSP00000326531
Q9Y5L4	9606.ENSP00000215570
Q8WVC0	9606.ENSP00000299601
P30681	10090.ENSMUSP00000065940
P12960	10090.ENSMUSP00000000109
Q9UKU7	9606.ENSP00000281182
Q9DC40	10090.ENSMUSP00000110835
Q80TN7	10090.ENSMUSP00000032719
Q8BY46	10090.ENSMUSP00000057817
Q8ND82	9606.ENSP00000360017
O35657	10090.ENSMUSP00000007253
Q9D1G0	10090.ENSMUSP00000085862
Q15628	9606.ENSP00000341268
P09023	10090.ENSMUSP00000133281
Q96FS4	9606.ENSP00000377771
Q96A33	9606.ENSP00000225726
P21359	9606.ENSP00000351015
O60814	9606.ENSP00000349430
Q6PDK2	10090.ENSMUSP00000023741
B2RRD7	10090.ENSMUSP00000108744
Q9WVD4	10090.ENSMUSP00000004428
Q14999	9606.ENSP00000438788
Q9CQE3	10090.ENSMUSP00000114012
Q9H501	9606.ENSP00000202816
Q61143	10090.ENSMUSP00000057965
O00217	9606.ENSP00000315774
Q8VHP8	10090.ENSMUSP00000101713
Q9DAG9	10090.ENSMUSP00000022459
Q13123	9606.ENSP00000396301
Q99JB8	10090.ENSMUSP00000106981
A2A699	10090.ENSMUSP00000038486
Q8BGJ9	10090.ENSMUSP00000039406
P19793	9606.ENSP00000419692
P22518	10090.ENSMUSP00000034868
Q9UBW7	9606.ENSP00000479904
Q14739	9606.ENSP00000339883
Q9CPQ1	10090.ENSMUSP00000014457
O00429	9606.ENSP00000449089
P35347	10090.ENSMUSP00000091455
Q9WVQ1	10090.ENSMUSP00000085872
O00303	9606.ENSP00000431800
Q7TSH2	10090.ENSMUSP00000050788
Q60803	10090.ENSMUSP00000021706
Q8IV48	9606.ENSP00000429615
C3VPR6	10090.ENSMUSP00000138322
