From	To
Q9VPJ0	7227.FBpp0077763
P14649	9606.ENSP00000450385
Q8IN02	7227.FBpp0083673
Q9VPX8	7227.FBpp0077626
Q9VXV3	7227.FBpp0073893
Q9VU39	7227.FBpp0075629
Q9VN03	7227.FBpp0271517
Q9VIW8	7227.FBpp0080744
Q9VR15	7227.FBpp0077068
Q9VUZ0	7227.FBpp0075209
Q9VXX1	7227.FBpp0073840
P09081	7227.FBpp0081168
Q7JZW2	7227.FBpp0086269
Q9VX09	7227.FBpp0074318
P40808	7227.FBpp0087940
Q9VZZ0	7227.FBpp0072815
Q9VR93	7227.FBpp0077020
Q8IMS8	7227.FBpp0305820
Q9VXI6	7227.FBpp0073995
Q9VBI0	7227.FBpp0084341
Q8IPM1	7227.FBpp0078586
Q9VPL5	7227.FBpp0304615
Q0PHV7	10090.ENSMUSP00000104133
Q9VJX3	7227.FBpp0304785
Q9VTK2	7227.FBpp0075877
Q9VK16	7227.FBpp0080026
Q9VKI3	7227.FBpp0079805
Q9VBD4	7227.FBpp0084404
P18053	7227.FBpp0071451
Q9VJ73	7227.FBpp0080629
Q9VJC4	7227.FBpp0292669
O96395	7227.FBpp0075533
Q27268	7227.FBpp0078754
Q9VWV9	7227.FBpp0305446
Q9V9R2	7227.FBpp0085254
Q9W396	7227.FBpp0071221
Q9W4Z9	7227.FBpp0070382
Q9VIU6	7227.FBpp0292791
Q9VM76	7227.FBpp0078970
Q9VWF7	7227.FBpp0099685
Q9W4E4	7227.FBpp0070726
Q9VZG7	7227.FBpp0073112
P51521	7227.FBpp0291128
Q9W2Q5	7227.FBpp0293260
Q9VSC6	7227.FBpp0076478
O76892	7227.FBpp0291385
Q9VDJ8	7227.FBpp0083327
Q9VNH5	7227.FBpp0078327
Q9VHU1	7227.FBpp0081355
Q9VQX9	7227.FBpp0077165
Q9V393	7227.FBpp0085236
Q9VSF4	7227.FBpp0076418
Q9V7A7	7227.FBpp0086524
Q9VPW2	7227.FBpp0077618
Q9W5X0	7227.FBpp0305729
Q9VUV7	7227.FBpp0075265
Q9VRJ2	7227.FBpp0076880
Q9V498	7227.FBpp0305853
Q8SWZ6	7227.FBpp0086539
Q9VZU4	7227.FBpp0072975
Q9W1X4	7227.FBpp0071905
Q9VEJ2	7227.FBpp0082928
Q9VF59	7227.FBpp0082599
Q8T9G7	7227.FBpp0080778
E2QCZ5	7227.FBpp0083082
Q8IPJ4	7227.FBpp0271755
O62609	7227.FBpp0085176
Q95RI2	7227.FBpp0099759
Q9VUU5	7227.FBpp0075260
P23647	7227.FBpp0074373
Q9VY92	7227.FBpp0073650
Q9VCZ8	7227.FBpp0290701
Q9VV02	7227.FBpp0075236
Q9VED7	7227.FBpp0082963
Q9VWE6	7227.FBpp0074515
A1ZBL2	7227.FBpp0085719
Q9VIV8	7227.FBpp0080781
Q8T959	7227.FBpp0083090
Q9VL06	7227.FBpp0079663
Q4V6Y6	7227.FBpp0085444
Q9VWI0	7227.FBpp0074481
Q9W1U4	7227.FBpp0071885
M9PBR0	7227.FBpp0304191
Q9VGE7	7227.FBpp0081961
Q9VYS2	7227.FBpp0294059
Q9VGE5	7227.FBpp0082029
Q02870	7227.FBpp0075982
Q9W3F5	7227.FBpp0071188
Q9VZZ9	7227.FBpp0072803
Q9VTX8	7227.FBpp0301023
P26686	7227.FBpp0300515
Q9VYW2	7227.FBpp0073368
Q9W4M4	7227.FBpp0070613
Q9W1R3	7227.FBpp0071945
P25157	7227.FBpp0110418
Q9VUR7	7227.FBpp0075344
Q7K3G5	7227.FBpp0085418
P28466	7227.FBpp0074394
Q5LJP9	7227.FBpp0289202
O96689	7227.FBpp0112469
Q06330	9606.ENSP00000345206
P20659	7227.FBpp0082406
Q9VHC3	7227.FBpp0081597
P52172	7227.FBpp0082669
Q9VKM6	7227.FBpp0079735
Q95R48	7227.FBpp0083982
P47980	7227.FBpp0073516
Q9VR17	7227.FBpp0077114
Q9VHR6	7227.FBpp0081333
Q9VIE0	7227.FBpp0081017
Q9W2A4	7227.FBpp0071718
Q9VID4	7227.FBpp0290673
P27864	7227.FBpp0288680
Q9VIH1	7227.FBpp0080967
Q9VH14	7227.FBpp0081722
Q8MYY7	7227.FBpp0079586
A1Z8C9	7227.FBpp0087336
P16163	7227.FBpp0079109
Q9VGP7	7227.FBpp0081860
Q9VCR3	7227.FBpp0291233
A1Z971	7227.FBpp0086919
Q9VAC7	7227.FBpp0084929
P48451	7227.FBpp0300667
Q9W253	7227.FBpp0071753
P51023	7227.FBpp0088658
Q9VFP6	7227.FBpp0082328
Q8IRH8	7227.FBpp0072553
Q9VDF4	7227.FBpp0297441
Q9VXB5	7227.FBpp0074104
Q24278	7227.FBpp0292051
Q9Y107	7227.FBpp0072732
Q8MS56	7227.FBpp0075901
P52034	7227.FBpp0087506
Q9VDX9	7227.FBpp0083187
Q95U06	7227.FBpp0073225
Q9W2Q1	7227.FBpp0071447
Q9VA61	7227.FBpp0085047
A1ZAW5	7227.FBpp0086010
Q9VES6	7227.FBpp0082780
Q8T3Y0	7227.FBpp0290897
Q8IPY7	7227.FBpp0077479
Q8MRL1	7227.FBpp0078153
Q9VZF3	7227.FBpp0073084
Q9VFC8	7227.FBpp0082496
Q9VDI1	7227.FBpp0083373
Q8SXF0	7227.FBpp0081263
Q9VXQ7	7227.FBpp0073901
Q9VYJ1	7227.FBpp0073523
Q9VKU4	7227.FBpp0079627
Q7KV71	7227.FBpp0303874
Q9VPT8	7227.FBpp0077676
Q07327	7227.FBpp0302752
A1ZBC4	7227.FBpp0292995
Q9VUK0	7227.FBpp0306006
Q9V3Q1	7227.FBpp0080234
Q9W029	7227.FBpp0072780
Q9VB98	7227.FBpp0290357
Q9VZB3	7227.FBpp0303816
Q9W5G3	7227.FBpp0070095
Q9W464	7227.FBpp0070795
Q7JVM1	7227.FBpp0086985
Q7JR34	7227.FBpp0291679
Q9VM49	7227.FBpp0088583
Q9W3H5	7227.FBpp0071114
Q9W579	7227.FBpp0070250
O62589	7227.FBpp0304588
Q7JVG2	7227.FBpp0075979
Q9VHB1	7227.FBpp0291537
Q27324	7227.FBpp0080736
A8DYG8	7227.FBpp0111678
Q9VI93	7227.FBpp0289745
P32866	7227.FBpp0085149
Q05337	7227.FBpp0075113
Q9VAR0	7227.FBpp0084711
A1ZAC2	7227.FBpp0086334
Q7K550	7227.FBpp0087475
Q8SWW7	7227.FBpp0070823
Q95T19	7227.FBpp0083968
Q9VQG4	7227.FBpp0077414
P48611	7227.FBpp0088417
Q9VKY2	7227.FBpp0304507
Q9VRT9	7227.FBpp0304371
Q9V726	7227.FBpp0089163
Q53HC9	9606.ENSP00000371559
Q8T3L6	7227.FBpp0075038
Q9VL77	7227.FBpp0111944
A1Z7K9	7227.FBpp0087735
Q9VII9	7227.FBpp0080951
Q9W2M8	7227.FBpp0071462
Q9VUJ0	7227.FBpp0075425
Q9VW76	7227.FBpp0074639
Q9VXK5	7227.FBpp0073943
Q9VV12	7227.FBpp0292054
Q9VLR3	7227.FBpp0304687
Q9W2J7	7227.FBpp0071509
Q9VJ07	7227.FBpp0080693
Q9VGK1	7227.FBpp0081919
Q9VJK1	7227.FBpp0080428
Q4V3H4	7227.FBpp0081631
Q9W256	7227.FBpp0290461
Q9W1D9	7227.FBpp0072110
Q9VEV2	7227.FBpp0082740
P49258	7227.FBpp0291175
Q9VQZ0	7227.FBpp0077149
Q9VCG6	7227.FBpp0083911
O18333	7227.FBpp0085458
Q9VPK7	7227.FBpp0077806
P25723	7227.FBpp0084070
Q9VSY6	7227.FBpp0076185
Q9VZ54	7227.FBpp0073239
Q9VK39	7227.FBpp0080074
Q9W436	7227.FBpp0070837
Q9VTM4	7227.FBpp0075857
Q9VRK8	7227.FBpp0076862
Q8T8U1	7227.FBpp0077381
Q9VM74	7227.FBpp0079002
Q9VK12	7227.FBpp0080030
Q9W4V3	7227.FBpp0070539
Q9VZ04	7227.FBpp0288666
Q8IRK0	7227.FBpp0072219
Q7K1W8	7227.FBpp0291121
Q94883	7227.FBpp0079485
A1ZB70	7227.FBpp0085854
Q7JWW6	7227.FBpp0088121
Q9VUN3	7227.FBpp0075369
Q9VQ67	7227.FBpp0290288
Q8SY13	7227.FBpp0080524
Q7KSD3	7227.FBpp0083057
Q9W141	7227.FBpp0072246
Q9VXR6	7227.FBpp0073870
P55830	7227.FBpp0300615
O97069	7227.FBpp0081197
Q9VTU8	7227.FBpp0075733
Q9VSX2	7227.FBpp0076180
Q500X4	7227.FBpp0086775
A1Z8R2	7227.FBpp0087148
Q00449	7227.FBpp0086914
Q95RM0	7227.FBpp0072401
P48456	7227.FBpp0085094
Q9VGP2	7227.FBpp0081880
Q9VR29	7227.FBpp0077107
Q0E8Q6	7227.FBpp0110242
P22265	7227.FBpp0085261
Q9VIL6	7227.FBpp0080912
Q9VH79	7227.FBpp0304481
Q5U1B0	7227.FBpp0086628
Q7K0E6	7227.FBpp0305104
Q9VPN2	7227.FBpp0303497
Q9VJF6	7227.FBpp0080508
Q8MT77	7227.FBpp0080682
Q9W1V1	7227.FBpp0113056
Q9W0P5	7227.FBpp0072455
A0A0B4KHC8	7227.FBpp0083950
Q9W4Q7	7227.FBpp0291035
Q9VK47	7227.FBpp0080002
Q9V6A9	7227.FBpp0087029
Q7K204	7227.FBpp0078053
A1Z9Q9	7227.FBpp0086615
Q8SZV0	7227.FBpp0087785
Q9VGM0	7227.FBpp0081936
Q7K3H0	7227.FBpp0075818
P36179	7227.FBpp0297239
Q24120	7227.FBpp0288517
Q4V664	7227.FBpp0289790
Q24169	7227.FBpp0080120
Q9VEB3	7227.FBpp0082984
O77086	7227.FBpp0289753
Q9VEY4	7227.FBpp0082705
Q9VBR6	7227.FBpp0084221
Q9VP76	7227.FBpp0290915
Q7JWR9	7227.FBpp0087806
Q7JVH6	7227.FBpp0085467
Q8T3Z0	7227.FBpp0303911
Q9VAB0	7227.FBpp0292332
Q9W102	7227.FBpp0297417
Q9V3T1	7227.FBpp0070165
Q9V4D4	7227.FBpp0088179
Q9NK54	7227.FBpp0080396
A1Z7X7	7227.FBpp0087549
P15370	7227.FBpp0078091
Q9V4C4	7227.FBpp0099811
Q9VJZ4	7227.FBpp0080051
Q9VS85	7227.FBpp0089151
Q9VYW4	7227.FBpp0073367
Q9VG97	7227.FBpp0082042
Q8IQI5	7227.FBpp0303943
Q9VID5	7227.FBpp0081012
Q9VBH7	7227.FBpp0084342
Q9V431	7227.FBpp0080554
Q9VK33	7227.FBpp0288419
Q9W0W6	7227.FBpp0288531
P45843	7227.FBpp0075149
P11346	7227.FBpp0305946
P20432	7227.FBpp0099824
Q24025	7227.FBpp0304150
Q9VP53	7227.FBpp0077994
Q9V3W6	7227.FBpp0070994
P08761	7227.FBpp0075308
Q9W3L4	7227.FBpp0305502
Q9VKS9	7227.FBpp0290029
Q960F7	7227.FBpp0078310
A1ZBH7	7227.FBpp0085692
Q9VRS2	7227.FBpp0076745
Q9VFQ3	7227.FBpp0082343
Q8IPJ9	7227.FBpp0078830
Q9XZ31	7227.FBpp0087766
Q9W1N6	7227.FBpp0072024
P41126	7227.FBpp0079484
Q9W4Y8	7227.FBpp0070446
Q9VKD0	7227.FBpp0079896
Q9VAJ4	7227.FBpp0084816
Q9VUB1	7227.FBpp0075507
Q9VJ19	7227.FBpp0291653
Q9VRN0	7227.FBpp0076834
Q4V5A3	7227.FBpp0087667
Q9I7S8	7227.FBpp0073538
Q9VUL8	7227.FBpp0304214
Q9VDH3	7227.FBpp0083390
Q9VYI5	7227.FBpp0073528
Q24087	7227.FBpp0070624
Q8IRS9	7227.FBpp0070588
Q9VN31	7227.FBpp0078568
Q8INF2	7227.FBpp0082457
Q8SX87	7227.FBpp0085417
Q9VPD7	7227.FBpp0077861
Q9VZF2	7227.FBpp0073100
Q9VIK6	7227.FBpp0080929
P07189	7227.FBpp0087823
Q7K264	7227.FBpp0087051
Q9V3W7	7227.FBpp0293269
B7TB45	7227.FBpp0290823
Q9VGE4	7227.FBpp0112136
P02255	7227.FBpp0085248
Q961H2	7227.FBpp0087664
Q7K3P0	7227.FBpp0086706
O46089	7227.FBpp0070297
Q9VUV9	7227.FBpp0075282
Q9V521	7227.FBpp0087744
Q9VQG6	7227.FBpp0077413
E1JIQ5	7227.FBpp0302655
Q9W277	7227.FBpp0071685
Q9V3A3	7227.FBpp0070191
Q9VSW3	7227.FBpp0111674
Q9VJZ5	7227.FBpp0080045
Q9V4F4	7227.FBpp0088162
Q9VB28	7227.FBpp0084582
P06607	7227.FBpp0073652
A1ZAB3	7227.FBpp0288423
Q4Z8K6	7227.FBpp0099887
Q9V7D2	7227.FBpp0086468
Q6NQY9	7227.FBpp0085616
Q9NDR1	7227.FBpp0086114
Q9VSM4	7227.FBpp0076373
Q8INK6	7227.FBpp0297234
P08099	7227.FBpp0083111
P15330	7227.FBpp0080560
Q9VAI8	7227.FBpp0084820
Q9VR05	7227.FBpp0077132
Q9VLI0	7227.FBpp0079344
Q9VFF6	7227.FBpp0082453
Q04688	7227.FBpp0084458
Q9VPK4	7227.FBpp0077775
O46201	7227.FBpp0301787
Q9W0L6	7227.FBpp0072490
Q9VDI6	7227.FBpp0083398
Q7JZY1	7227.FBpp0084799
Q95RE4	7227.FBpp0075759
Q7K5J8	7227.FBpp0289081
Q9VJP4	7227.FBpp0080302
Q8IRI6	7227.FBpp0305687
Q9VG44	7227.FBpp0082118
Q9W158	7227.FBpp0297274
Q9VHE5	7227.FBpp0081527
Q95R35	7227.FBpp0076017
Q7KT67	7227.FBpp0289840
Q9W422	7227.FBpp0070860
Q8T915	7227.FBpp0078473
Q7KV34	7227.FBpp0073384
O46036	7227.FBpp0099514
Q2PDR0	7227.FBpp0099388
O76857	7227.FBpp0071293
Q9VBH8	7227.FBpp0084345
Q8T4D6	7227.FBpp0081812
Q9VFX0	7227.FBpp0288476
Q9VA38	7227.FBpp0085082
Q9VVT2	7227.FBpp0074848
Q9W3W8	7227.FBpp0070940
P55828	7227.FBpp0083371
P49762	7227.FBpp0289029
Q9VY97	7227.FBpp0073648
Q9VEM6	7227.FBpp0082846
Q0E8F2	7227.FBpp0304400
Q9I7I7	7227.FBpp0083290
Q9VZP2	7227.FBpp0073002
O97420	7227.FBpp0303803
Q9VH07	7227.FBpp0081704
Q9VTH4	7227.FBpp0075899
Q7KN61	7227.FBpp0087266
Q9VBE1	7227.FBpp0084430
Q14980	9606.ENSP00000377298
Q9VVL1	7227.FBpp0271900
Q9W092	7227.FBpp0297108
Q8INQ6	7227.FBpp0292636
Q9U9Q4	7227.FBpp0078667
Q9VKP6	7227.FBpp0079729
Q7K480	7227.FBpp0085336
Q9VWA8	7227.FBpp0074616
Q9VU37	7227.FBpp0075610
Q7JRQ4	7227.FBpp0087877
Q9VFM3	7227.FBpp0082367
Q24192	7227.FBpp0293883
Q8MKN0	7227.FBpp0087999
Q9VLR2	7227.FBpp0304688
Q7K3Z2	7227.FBpp0088101
Q9VJS8	7227.FBpp0089383
Q7JWU2	7227.FBpp0087089
Q9VVY7	7227.FBpp0088737
Q0E8H8	7227.FBpp0110067
Q7JZ51	7227.FBpp0086109
Q9VG74	7227.FBpp0082060
Q9VPX3	7227.FBpp0077624
Q24371	7227.FBpp0071994
A1Z7V9	7227.FBpp0087605
Q9VNX7	7227.FBpp0078102
P91928	7227.FBpp0288710
Q9W0C5	7227.FBpp0072637
E1JIY8	7227.FBpp0289851
Q9VJZ2	7227.FBpp0080047
Q9VYI2	7227.FBpp0073526
P23792	7227.FBpp0074028
Q7K3T4	7227.FBpp0086406
A1ZB08	7227.FBpp0085980
Q27594	7227.FBpp0289405
Q9VDS9	7227.FBpp0289484
Q9VYR4	7227.FBpp0073424
Q86CW5	7227.FBpp0071440
Q9VPZ1	7227.FBpp0077638
P26308	7227.FBpp0089182
Q8IMT6	7227.FBpp0084199
Q9W040	7227.FBpp0304907
A1Z7Z9	7227.FBpp0301614
Q7JVQ2	7227.FBpp0087944
Q9VSZ5	7227.FBpp0112920
Q9VV39	7227.FBpp0075138
Q9VXL1	7227.FBpp0300196
Q4QPY7	7227.FBpp0086341
Q9V8K2	7227.FBpp0085888
Q9VVT4	7227.FBpp0300969
Q9VAQ9	7227.FBpp0084712
P40427	7227.FBpp0073940
Q9VDY6	7227.FBpp0083151
Q9W0G7	7227.FBpp0072571
Q9VB23	7227.FBpp0084574
Q9W1I9	7227.FBpp0072146
Q9VSK8	7227.FBpp0076380
P54366	7227.FBpp0113060
Q9VYG1	7227.FBpp0073558
P29310	7227.FBpp0087500
Q0KI06	7227.FBpp0084530
Q9VLX9	7227.FBpp0288711
Q9VF37	7227.FBpp0082648
Q9V3P6	7227.FBpp0084754
Q9V416	7227.FBpp0080263
Q9VZ61	7227.FBpp0073265
Q9W2B3	7227.FBpp0071642
Q9V9C8	7227.FBpp0085443
P28518	7227.FBpp0070638
Q9VVX0	7227.FBpp0303126
Q8IH14	7227.FBpp0089110
Q7JZV0	7227.FBpp0087279
Q7KLV9	7227.FBpp0086603
Q9W3Q2	7227.FBpp0071029
Q8MRN4	7227.FBpp0084953
Q9VRV0	7227.FBpp0076705
Q8SYD0	7227.FBpp0080720
Q59E38	7227.FBpp0112376
Q9VJ03	7227.FBpp0080714
Q9V3U5	7227.FBpp0080126
Q9W0S8	7227.FBpp0304416
P48375	7227.FBpp0085703
Q9VMT5	7227.FBpp0078698
Q9VHN6	7227.FBpp0081384
Q9VTL5	7227.FBpp0075865
Q9W1X8	7227.FBpp0071816
Q9Y123	7227.FBpp0070811
P08970	7227.FBpp0082404
P22293	7227.FBpp0070115
Q9VLD6	7227.FBpp0079417
Q7K2L7	7227.FBpp0087367
Q9VY77	7227.FBpp0073665
Q9VHW9	7227.FBpp0081308
O46100	7227.FBpp0070226
Q8IQN1	7227.FBpp0075244
Q86B99	7227.FBpp0081954
Q9W0A8	7227.FBpp0072687
Q9VJF5	7227.FBpp0304332
Q9VQR0	7227.FBpp0077261
O76521	7227.FBpp0074650
Q9W350	7227.FBpp0071261
Q9VWQ6	7227.FBpp0074432
Q9VF28	7227.FBpp0289797
Q9VUB7	7227.FBpp0075526
Q9VLF4	7227.FBpp0079366
Q9VC86	7227.FBpp0084011
Q9VDC9	7227.FBpp0083452
A1Z7S7	7227.FBpp0087690
Q9VRK1	7227.FBpp0076866
Q9VQQ9	7227.FBpp0077208
Q9VK59	7227.FBpp0304683
Q8IRF5	7227.FBpp0290537
Q9VXB3	7227.FBpp0074105
Q9VMC6	7227.FBpp0078893
A1ZBK1	7227.FBpp0085709
Q9VSG9	7227.FBpp0076429
Q9VP62	7227.FBpp0078069
Q9W5C1	7227.FBpp0070180
Q9VJ62	7227.FBpp0080647
P52485	7227.FBpp0305676
Q9VWE9	7227.FBpp0074514
Q9VUA0	7227.FBpp0075534
Q9W4X9	7227.FBpp0070425
P25867	7227.FBpp0082477
O18399	7227.FBpp0070373
Q9VHR7	7227.FBpp0081332
Q8SYY6	7227.FBpp0072968
Q7JR24	7227.FBpp0087334
Q7JVW5	7227.FBpp0297722
Q9VJI0	7227.FBpp0304010
P10383	7227.FBpp0071181
Q7M3M8	7227.FBpp0078374
Q7KUQ6	7227.FBpp0291926
Q9VYM5	7227.FBpp0073483
Q29QL9	7227.FBpp0086831
Q9VLT5	7227.FBpp0079167
Q9VB90	7227.FBpp0084521
Q9W486	7227.FBpp0070808
Q9VD72	7227.FBpp0083533
P16621	7227.FBpp0303681
Q9VM95	7227.FBpp0078929
Q9VTC7	7227.FBpp0075922
Q9V773	7227.FBpp0289404
Q9VBR3	7227.FBpp0084220
Q9VL68	7227.FBpp0304781
Q9VNZ9	7227.FBpp0078083
O46070	7227.FBpp0305178
Q8MRW5	7227.FBpp0089401
Q9VN56	7227.FBpp0078521
Q7K4Q5	7227.FBpp0085427
Q9VH80	7227.FBpp0081644
P20193	7227.FBpp0082204
Q86BH3	7227.FBpp0076401
Q9VPL3	7227.FBpp0077783
Q9VLS5	7227.FBpp0079203
Q9VAY3	7227.FBpp0084635
Q9VP47	7227.FBpp0077998
Q7JQW6	7227.FBpp0288705
P25823	7227.FBpp0071508
Q9VNL4	7227.FBpp0078265
Q9W2U6	7227.FBpp0071385
Q9VRV7	7227.FBpp0076723
Q0KIE7	7227.FBpp0088238
O97394	7227.FBpp0291468
Q9W1T4	7227.FBpp0071961
Q4QPP9	7227.FBpp0085544
P19107	7227.FBpp0076326
Q9VQQ0	7227.FBpp0077277
Q24595	7227.FBpp0086505
Q9VBD2	7227.FBpp0084407
Q9VZC0	7227.FBpp0073190
Q9VDT9	7227.FBpp0083206
Q9VMY3	7227.FBpp0078601
Q9VZB4	7227.FBpp0073162
Q9VRN1	7227.FBpp0076833
Q9VJE4	7227.FBpp0080564
Q9VGF7	7227.FBpp0081958
Q9W3I9	7227.FBpp0071136
Q9V3F2	7227.FBpp0080297
Q9VKE2	7227.FBpp0079865
Q9VQ40	7227.FBpp0305723
Q9VFL0	7227.FBpp0082383
P82295	7227.FBpp0072980
Q9VVI9	7227.FBpp0305334
O62602	7227.FBpp0073551
Q9VEY5	7227.FBpp0082733
Q9VRE9	7227.FBpp0076952
Q9VWC0	7227.FBpp0305208
A1ZAC0	7227.FBpp0086274
P92181	7227.FBpp0076700
P48554	7227.FBpp0305023
Q9W475	7227.FBpp0070798
Q9W064	7227.FBpp0288576
Q9VQI1	7227.FBpp0077370
Q9VN41	7227.FBpp0290511
Q9W458	7227.FBpp0070790
Q9W541	7227.FBpp0089217
Q9VMF0	7227.FBpp0078912
Q8IH13	7227.FBpp0082856
Q7KT70	7227.FBpp0080324
Q9VUB3	7227.FBpp0075529
Q9VBD7	7227.FBpp0084425
Q9W3S5	7227.FBpp0070979
Q9W0S3	7227.FBpp0072407
Q4V6L8	7227.FBpp0304993
Q8I8U7	7227.FBpp0085431
Q9VBH0	7227.FBpp0271897
P83972	7227.FBpp0072530
Q9VF51	7227.FBpp0082605
Q9VGS3	7227.FBpp0081848
Q9V4S8	7227.FBpp0087821
P68104	9606.ENSP00000339063
Q8I0K9	7227.FBpp0070049
P47938	7227.FBpp0070717
Q4V3S6	7227.FBpp0086785
Q9W1G0	7227.FBpp0072050
Q9VTL6	7227.FBpp0303920
Q8IGQ3	7227.FBpp0304611
A1ZAY1	7227.FBpp0086020
O44226	7227.FBpp0083354
Q9VNB9	7227.FBpp0078416
A1Z9G2	7227.FBpp0086749
Q9VH64	7227.FBpp0081618
Q9V4E6	7227.FBpp0088172
Q9VWB7	7227.FBpp0074573
Q9VAU5	7227.FBpp0084688
O76861	7227.FBpp0070476
Q9XZ25	7227.FBpp0303329
Q4V5A7	7227.FBpp0085699
P91931	7227.FBpp0079584
Q9V444	7227.FBpp0099655
Q9VTT1	7227.FBpp0075722
P41964	7227.FBpp0072935
Q9W2G5	7227.FBpp0071618
P19967	7227.FBpp0304264
Q8SXY5	7227.FBpp0077871
Q9VL21	7227.FBpp0079545
Q9VUN0	7227.FBpp0297411
Q8T5S8	7227.FBpp0085032
Q9VTJ3	7227.FBpp0112076
Q9V3J4	7227.FBpp0083801
Q9VIS7	7227.FBpp0080857
Q9V3Y2	7227.FBpp0080284
Q9V4C8	7227.FBpp0088193
Q9W1V8	7227.FBpp0071894
Q8MSU4	7227.FBpp0078372
Q7JYY8	7227.FBpp0302968
Q06521	7227.FBpp0080099
Q24167	7227.FBpp0084931
Q9V3E5	7227.FBpp0076233
Q9VJN4	7227.FBpp0303718
Q9VQR9	7227.FBpp0305448
Q9W0U6	7227.FBpp0072436
P54361	7227.FBpp0087122
Q9GYV9	7227.FBpp0081787
Q9VQ56	7227.FBpp0077539
A1ZAV3	7227.FBpp0112003
Q9W0Y6	7227.FBpp0072323
Q9W2M0	7227.FBpp0071563
P23758	7227.FBpp0302942
Q9VR52	7227.FBpp0077037
Q9W410	7227.FBpp0070864
Q9VQZ1	7227.FBpp0077122
Q8SXU0	7227.FBpp0077787
Q9VY44	7227.FBpp0073739
Q9VYQ8	7227.FBpp0073474
O97365	7227.FBpp0084464
Q9VX39	7227.FBpp0074261
Q9VZK8	7227.FBpp0073029
Q9VPH1	7227.FBpp0077898
Q24535	7227.FBpp0072178
Q7JY00	7227.FBpp0087203
Q9VRC9	7227.FBpp0076932
Q7K3B7	7227.FBpp0085630
Q9W0R6	7227.FBpp0072473
A0A0B4K7J4	7227.FBpp0297308
Q9VEI3	7227.FBpp0082903
Q9VK23	7227.FBpp0080065
Q9VLJ8	7227.FBpp0079295
Q9VE54	7227.FBpp0083106
A0A0B4K7J2	7227.FBpp0293235
Q9VR19	7227.FBpp0077070
Q9VSD6	7227.FBpp0076408
Q7K3Z3	7227.FBpp0088069
Q9W376	7227.FBpp0071240
Q86BY9	7227.FBpp0085564
Q9VQ02	7227.FBpp0077612
Q9VPU1	7227.FBpp0077679
Q9VBP9	7227.FBpp0084267
Q9VNI8	7227.FBpp0078316
O77263	7227.FBpp0070317
Q9VBY6	7227.FBpp0084140
Q9W268	7227.FBpp0071689
P22977	7227.FBpp0076301
Q7JY26	7227.FBpp0085886
Q9W5U9	7227.FBpp0080907
A1Z8V7	7227.FBpp0087108
Q8INQ7	7227.FBpp0081362
Q9W3C8	7227.FBpp0071167
Q9VSG0	7227.FBpp0076423
P25171	7227.FBpp0076782
Q7KSQ0	7227.FBpp0099890
Q9V629	7227.FBpp0087141
Q9VES7	7227.FBpp0082779
Q9VY47	7227.FBpp0288890
A1ZB21	7227.FBpp0085990
Q9VPA1	7227.FBpp0077926
Q9VW81	7227.FBpp0074635
Q9VFU0	7227.FBpp0082323
Q9VEN3	7227.FBpp0082840
Q9VTX1	7227.FBpp0075718
Q8INM3	7227.FBpp0081709
Q7KNQ9	7227.FBpp0086117
Q8SY39	7227.FBpp0072475
Q9VMM8	7227.FBpp0078767
P17844	9606.ENSP00000225792
Q9VZK2	7227.FBpp0305342
Q9VV60	7227.FBpp0075168
P10552	7227.FBpp0087471
Q9VSH8	7227.FBpp0076329
A1Z9R1	7227.FBpp0086617
Q4V6M7	7227.FBpp0085517
Q9V9W8	7227.FBpp0085167
Q24139	7227.FBpp0305237
Q8T0V8	7227.FBpp0081018
Q9VIJ5	7227.FBpp0080943
A1Z6Q0	7227.FBpp0085490
Q8IR26	7227.FBpp0073969
P07183	7227.FBpp0289676
Q9VR03	7227.FBpp0077131
Q9W111	7227.FBpp0072340
Q6NN09	7227.FBpp0085134
Q9VGI1	7227.FBpp0082005
P08646	7227.FBpp0081600
Q9VI56	7227.FBpp0081149
Q8IRH9	7227.FBpp0099862
P25159	7227.FBpp0085962
P08181	7227.FBpp0110433
Q8SZP2	7227.FBpp0079185
Q9VKQ2	7227.FBpp0288668
Q9VJ81	7227.FBpp0294065
Q9VPV6	7227.FBpp0301954
Q9I7I1	7227.FBpp0292250
Q7JVA5	7227.FBpp0086454
Q7K1V0	7227.FBpp0087421
A1ZBX4	7227.FBpp0085563
Q9VQD4	7227.FBpp0077427
P48994	7227.FBpp0290876
Q4V6X9	7227.FBpp0086646
Q9Y125	7227.FBpp0085075
Q24180	7227.FBpp0304463
A1Z7E8	7227.FBpp0087827
Q9VPE3	7227.FBpp0077878
Q7KKH3	7227.FBpp0087709
Q0KI14	7227.FBpp0084098
Q9VG15	7227.FBpp0082195
P48423	7227.FBpp0076097
Q9NIV2	7227.FBpp0298298
Q9VGB1	7227.FBpp0082037
Q9VX04	7227.FBpp0074269
Q9W4R8	7227.FBpp0070565
Q9VVE2	7227.FBpp0075042
Q9VFC9	7227.FBpp0082485
Q8SWW4	7227.FBpp0080066
Q02308	7227.FBpp0083322
P17276	7227.FBpp0076523
Q8SZ78	7227.FBpp0085101
Q9VMZ5	7227.FBpp0078614
Q8IA43	7227.FBpp0077211
P35005	7227.FBpp0087256
Q9VMK2	7227.FBpp0078867
