From	To
P19735	4932.YBR055C
P36064	4932.YKL137W
P26309	4932.YGL116W
P50896	4932.YDR505C
Q02783	4932.YPL060W
P51998	4932.YML025C
P25657	4932.YCR099C
Q9HAU5	9606.ENSP00000348708
Q04439	4932.YMR109W
P47144	4932.YJR106W
P37303	4932.YEL046C
P18852	4932.YJR086W
Q08967	4932.YPL221W
P38274	4932.YBR133C
Q06409	4932.YLR422W
P43635	4932.YPR001W
P32584	4932.YDR410C
P34227	4932.YBL064C
Q08886	4932.YOR371C
P53143	4932.YGL102C
P43549	4932.YFL054C
Q12315	4932.YDL207W
P00912	4932.YDR007W
P53957	4932.YNL043C
Q07376	4932.YDL054C
P40085	4932.YER140W
Q04338	4932.YMR197C
P05986	4932.YKL166C
P40002	4932.YEL007W
Q12236	4932.YOL100W
P06103	4932.YOR361C
P38069	4932.YBR015C
P53981	4932.YNL010W
P43639	4932.YGL019W
P12904	4932.YGL115W
O13537	4932.YHR145C
P39563	4932.YAR064W
Q03798	4932.YMR157C
P43563	4932.YFL034C-B
Q03768	4932.YDR152W
Q02455	4932.YKR095W
P40057	4932.YER084W
P48563	4932.YNL297C
P32892	4932.YLL008W
P46655	4932.YGL245W
A8BBI7	184922.A8BBI7
P53883	4932.YNL175C
P33333	4932.YDL052C
Q8N6G5	9606.ENSP00000363590
Q03407	4932.YDR490C
Q6B2L5	4932.YML003W
Q6B2L5	4932.YML002W
P38717	4932.YNL257C
Q12451	4932.YDL019C
P41817	4932.YPL177C
Q8NEU8	9606.ENSP00000446917
P38313	4932.YBR211C
Q08444	4932.YOR056C
P32791	4932.YLR214W
P25338	4932.YGL010W
P15303	4932.YPR181C
P25355	4932.YCR054C
P19012	9606.ENSP00000254043
P00447	4932.YHR008C
P39976	4932.YEL071W
Q02932	4932.YPL125W
Q04412	4932.YDR524C
Q04231	4932.YML011C
Q08492	4932.YOR078W
Q07798	4932.YLL005C
Q12017	4932.YOR281C
P15367	4932.YIR022W
Q9NPC3	9606.ENSP00000409896
Q05016	4932.YMR226C
P36103	4932.YKL023W
P40475	4932.YIL120W
P30771	4932.YMR080C
Q04067	4932.YDR429C
P47057	4932.YJL036W
P32642	4932.YER174C
P39946	4932.YOR269W
P15625	4932.YFL022C
P41807	4932.YPR036W
Q03964	4932.YDR170W-A
P32789	4932.YBL009W
P47006	4932.YJL148W
P40013	4932.YER016W
Q9BUT1	9606.ENSP00000296424
O13297	4932.YPL228W
Q08224	4932.YOL055C
P32796	4932.YML042W
P15274	4932.YML035C
P38712	4932.YHR065C
Q03956	4932.YDR202C
Q8ND30	9606.ENSP00000299492
P40566	4932.YIR007W
P39081	4932.YDR228C
P06776	4932.YOR360C
P33893	4932.YBL080C
P38992	4932.YDR297W
P48239	4932.YGR154C
P38293	4932.YBR173C
P36005	4932.YKL161C
P22134	4932.YER142C
P53240	4932.YGR064W
P40055	4932.YER082C
P38892	4932.YHR209W
P36973	4932.YDR441C
Q02821	4932.YNL189W
P29366	4932.YBR200W
Q12318	4932.YLR376C
P25040	4932.YOL022C
P32349	4932.YPR190C
Q13049	9606.ENSP00000408292
P53317	4932.YGR251W
P38877	4932.YHR191C
P38700	4932.YHL019C
P13099	4932.YLR234W
Q08906	4932.YOR382W
P38239	4932.YBR062C
Q12066	4932.YDL089W
P33315	4932.YBR117C
P53924	4932.YNL116W
P53272	4932.YGR122W
P38810	4932.YHR098C
O42831	4932.YAR075W
Q03266	4932.YMR289W
P53253	4932.YGR089W
Q12250	4932.YDL147W
P38927	4932.YIL139C
P53919	4932.YNL124W
Q04233	4932.YML006C
Q3E7B7	4932.YDL085C-A
P32610	4932.YEL051W
P53749	4932.YNR063W
Q06106	4932.YPR112C
P50623	4932.YDL064W
P20436	4932.YOR224C
P48589	4932.YOR369C
P53302	4932.YGR190C
P38821	4932.YHR113W
P07195	9606.ENSP00000379386
P35497	4932.YJR159W
Q12260	4932.YBL100W-A
P36155	4932.YKR075C
P25359	4932.YCR035C
P35728	4932.YKL059C
P47050	4932.YJL047C
P25344	4932.YCL032W
P07281	4932.YNL302C
P47187	4932.YJR161C
P31539	4932.YLL026W
P39516	4932.YJL191W
P35180	4932.YGR082W
P38690	4932.YHR033W
P20967	4932.YIL125W
P42936	4932.YGR201C
P25361	4932.YCR043C
P40342	4932.YNR004W
P41903	4932.YJR019C
P10962	4932.YAL025C
Q02775	4932.YDR088C
P38784	4932.YHR060W
Q12012	4932.YOR289W
P16664	4932.YDR137W
P32264	4932.YDR300C
Q06568	4932.YLR254C
P15442	4932.YDR283C
P80428	4932.YJL081C
Q04031	4932.YDR412W
Q06245	4932.YLR166C
A8B3M5	184922.A8B3M5
P40010	4932.YER006W
P38342	4932.YBR265W
P16370	4932.YIL021W
Q99750	9606.ENSP00000230321
Q08760	4932.YOR301W
P05740	4932.YKL180W
P07390	4932.YNR045W
P38085	4932.YBR069C
P07250	4932.YDR173C
O13329	4932.YDR110W
P53954	4932.YNL048W
P04840	4932.YNL055C
P16862	4932.YMR205C
P43583	4932.YFL007W
P53261	4932.YGR103W
P36018	4932.YKR014C
P40454	4932.YIL153W
P53886	4932.YNL172W
P53010	4932.YGL094C
Q00416	4932.YLR430W
P89102	4932.YDR166C
P29453	4932.YLL045C
P38871	4932.YHR184W
Q9BXL8	9606.ENSP00000337226
Q12125	4932.YOR164C
Q02256	4932.YIR026C
P38931	4932.YDR443C
O95619	9606.ENSP00000247843
P32775	4932.YEL011W
Q07478	4932.YDL084W
P32945	4932.YPL179W
P38291	4932.YBR167C
P39961	4932.YER184C
Q07790	4932.YDR053W
Q99942	9606.ENSP00000364235
Q04869	4932.YMR315W
P52911	4932.YDR261C
P36095	4932.YKL041W
P38854	4932.YHR159W
P48361	4932.YGR097W
P48510	4932.YMR276W
P40491	4932.YIL098C
P36092	4932.YKL044W
P06106	4932.YLR303W
P34222	4932.YBL057C
P22215	4932.YOR307C
P38288	4932.YBR162C
Q12515	4932.YDL173W
P39735	4932.YAL027W
P02407	4932.YML024W
P40207	4932.YMR134W
P11655	4932.YNR026C
P46683	4932.YPL239W
P17505	4932.YKL085W
Q01919	4932.YOR233W
Q03880	4932.YMR123W
P52920	4932.YGL091C
P25573	4932.YCL044C
P39538	4932.YJL197W
P36159	4932.YKR079C
P08417	4932.YPL262W
P34230	4932.YKL188C
Q04002	4932.YDR180W
P23796	4932.YMR283C
P40988	4932.YMR319C
P53974	4932.YNL020C
Q06630	4932.YDR296W
P33754	4932.YBR171W
P0CX49	4932.YNL301C
P11986	4932.YJL153C
Q9Y3A3	9606.ENSP00000315702
P09734	4932.YML124C
P35606	9606.ENSP00000329419
Q02948	4932.YPL120W
Q12400	4932.YOL093W
P41805	4932.YLR075W
P36533	4932.YML009C
P43550	4932.YFL053W
P09436	4932.YBL076C
P46957	4932.YJR006W
Q06494	4932.YPR127W
P38555	4932.YER031C
P36009	4932.YKL078W
P32618	4932.YEL043W
P40186	4932.YIL050W
P34161	4932.YML027W
P40568	4932.YIR010W
P40009	4932.YER005W
P38985	4932.YDL092W
P01098	4932.YDL130W-A
Q04935	4932.YDR231C
Q03085	4932.YPL033C
P36122	4932.YKR027W
P46998	4932.YJL161W
P53154	4932.YGL084C
P15380	4932.YOR348C
P33311	4932.YPL270W
P84077	9606.ENSP00000440005
P48561	4932.YNL299W
Q03327	4932.YDR470C
Q06512	4932.YPR144C
P32521	4932.YIR006C
Q12192	4932.YOR279C
P38230	4932.YBR046C
P0CX23	4932.YMR242C
P53061	4932.YGL249W
Q04408	4932.YDR514C
P53084	4932.YGL218W
Q08914	4932.YOR391C
P40464	4932.YIL134W
Q08702	4932.YOR258W
P40532	4932.YIL040W
Q07528	4932.YDL113C
Q9NWT6	9606.ENSP00000299163
P19524	4932.YOR326W
P40470	4932.YIL127C
P38355	4932.YBR287W
P40472	4932.YIL123W
P50101	4932.YMR304W
P39983	4932.YEL057C
P53729	4932.YNR029C
O13550	4932.YLR269C
P38796	4932.YHR075C
P43621	4932.YFR051C
P00729	4932.YMR297W
Q03713	4932.YML030W
Q12083	4932.YPL164C
P53035	4932.YGL209W
O15162	9606.ENSP00000345494
P47101	4932.YJR030C
P39730	4932.YAL035W
P53852	4932.YNL247W
P0CX55	4932.YDR450W
P53208	4932.YGR015C
P15424	4932.YDR194C
P53243	4932.YGR067C
P38781	4932.YHR056C
Q02574	4932.YLR288C
Q9NP66	9606.ENSP00000371133
P22289	4932.YGR183C
P55347	9606.ENSP00000291547
P38636	4932.YNL259C
Q07953	4932.YLR022C
P36104	4932.YKL018W
P21374	4932.YJR050W
Q12287	4932.YLL009C
P38925	4932.YOL122C
P04449	4932.YGL031C
P32606	4932.YOR017W
Q04781	4932.YMR247C
P20795	4932.YLR396C
P38202	4932.YBL028C
P25653	4932.YCR089W
P48016	4932.YPR026W
P03875	4932.Q0050
P40065	4932.YER106W
P32863	4932.YGL163C
Q08504	4932.YOR105W
Q12455	4932.YLR146C
P53032	4932.YGL162W
P53075	4932.YGL228W
P15202	4932.YDR256C
P38836	4932.YHR132C
P36002	4932.YKL198C
Q04651	4932.YML067C
P38193	4932.YBL046W
P40561	4932.YIR001C
P02557	4932.YFL037W
Q08634	4932.YOR238W
P53983	4932.YNL008C
Q05050	4932.YMR031C
P43590	4932.YFR006W
P53871	4932.YNL191W
Q6Q5K6	4932.YML058W-A
P12945	4932.YDL040C
P25294	4932.YNL007C
Q12168	4932.YLR144C
P05753	4932.YHR203C
Q02969	4932.YPL112C
P53930	4932.YNL107W
P40890	4932.YJL222W
P38849	4932.YHR151C
P40102	4932.YER187W
P40098	4932.YER182W
P40028	4932.YER041W
P01149	4932.YPL187W
P32591	4932.YJL176C
P46784	4932.YMR230W
Q03214	4932.YMR176W
P41818	4932.YMR311C
P49435	4932.YML022W
Q03016	4932.YPL137C
P38157	4932.YBR297W
Q06142	4932.YLR347C
P47107	4932.YJR039W
Q02363	9606.ENSP00000234091
P38749	4932.YHL009C
P47058	4932.YJL035C
P14064	4932.YKL109W
P31385	4932.YAL013W
P0C2I0	4932.YMR242C
P41910	4932.YDR005C
Q12231	4932.YDR316W-A
P38739	4932.YHL028W
P32833	4932.YBR060C
P32471	4932.YAL003W
P24869	4932.YPR119W
P53323	4932.YGR262C
P38307	4932.YBR201W
P32898	4932.YDR430C
P19659	4932.YOL051W
Q12232	4932.YOR154W
Q06344	4932.YDR365C
Q12674	4932.YMR162C
P45976	4932.YJR093C
Q12309	4932.YLR117C
P06704	4932.YOR257W
Q05787	4932.YLR207W
P34218	4932.YBL052C
P20107	4932.YMR243C
P23493	4932.YKL093W
Q07845	4932.YLL035W
P40851	4932.YPR122W
Q3E747	4932.YLR363W-A
Q7L190	9606.ENSP00000335306
Q04922	4932.YDR219C
Q99316	4932.YOL088C
P47035	4932.YJL076W
P25626	4932.YCR046C
P32329	4932.YLR120C
Q12055	4932.YDL166C
P17536	4932.YNL079C
P32350	4932.YLL019C
P11927	4932.YNL188W
P47011	4932.YJL137C
P36062	4932.YKL146W
P40534	4932.YIL037C
Q06686	4932.YLR411W
P11914	4932.YHR024C
P40549	4932.YIL014W
P38277	4932.YBR138C
Q9UDV6	9606.ENSP00000338572
P24031	4932.YBR092C
P32563	4932.YOR270C
P38257	4932.YBR098W
Q12006	4932.YOL003C
P53965	4932.YNL032W
P39015	4932.YLR150W
P36019	4932.YNL093W
P19358	4932.YDR502C
P43577	4932.YFL017C
Q06159	4932.YLR312C
P53134	4932.YGL114W
P32317	4932.YEL052W
P21651	4932.YJR021C
Q06522	4932.YPR147C
P46671	4932.YMR052W
P40511	4932.YIL073C
Q03619	4932.YER160C
P25348	4932.YCR003W
P40498	4932.YIL091C
Q3E7X8	4932.YEL077C
P32829	4932.YMR224C
P52491	4932.YLR306W
P40037	4932.YER057C
P39016	4932.YGL178W
P47075	4932.YJL012C
P05373	4932.YGL040C
P50112	4932.YDL049C
P33339	4932.YGR047C
P53963	4932.YNL034W
Q06537	4932.YPR153W
Q07938	4932.YLR017W
Q12145	4932.YPR013C
A0A023PZE6	4932.YDR048C
P47099	4932.YJR028W
Q12171	4932.YOR147W
P43547	4932.YFL056C
P39731	4932.YAL034W-A
P23179	4932.YHL022C
Q04746	4932.YMR065W
Q06567	4932.YLR253W
P32611	4932.YEL050C
P32505	4932.YGL122C
Q03496	4932.YMR259C
P15496	4932.YPL117C
P23638	4932.YGR135W
P40555	4932.YIL007C
Q99836	9606.ENSP00000401399
P41940	4932.YDL055C
P24783	4932.YNL112W
P39945	4932.YER101C
P25270	4932.YOR201C
O75886	9606.ENSP00000263904
P36000	4932.YKL135C
P32622	4932.YEL041W
P32786	4932.YBL014C
P30624	4932.YOR317W
P05754	4932.YBL072C
P53050	4932.YGR249W
P38696	4932.YHR129C
P53009	4932.YGL083W
Q14558	9606.ENSP00000414624
P29029	4932.YLR286C
P38065	4932.YBL037W
P23248	4932.YML063W
P38764	4932.YHR027C
Q12440	4932.YLR127C
P06777	4932.YPL022W
P29496	4932.YLR274W
P32601	4932.YPR017C
P53341	4932.YGR292W
P40583	4932.YIR039C
Q2NKX8	9606.ENSP00000334675
Q02889	4932.YPL098C
P47164	4932.YJR130C
Q01684	4932.YER115C
Q12007	4932.YOR393W
P43365	9606.ENSP00000377478
Q12427	4932.YDR169C
Q03786	4932.YDR248C
P40345	4932.YNR008W
P07866	4932.YAL024C
P60010	4932.YFL039C
P53115	4932.YGL150C
P35718	4932.YKL144C
P32621	4932.YEL042W
P19516	4932.YPL132W
P38297	4932.YBR179C
Q12466	4932.YOR086C
Q02554	4932.YMR240C
P43560	4932.YFL042C
Q04549	4932.YDR106W
Q13867	9606.ENSP00000261714
P52917	4932.YPR173C
Q08322	4932.YOL161C
P40558	4932.YIL003W
P11710	4932.YCL027W
P40086	4932.YER141W
Q12691	4932.YDR038C
Q03177	4932.YMR102C
Q03435	4932.YDL002C
Q92325	4932.YOL025W
P53224	4932.YGR038W
P30619	4932.YDR164C
P23201	4932.YLL021W
Q08971	4932.YPL225W
P38321	4932.YBR225W
P38205	4932.YBL024W
P20840	4932.YJR004C
P40518	4932.YIL062C
Q99359	4932.YDR014W
P53107	4932.YGL164C
P16550	4932.YCL050C
P13712	4932.YBR195C
P34228	4932.YBL066C
P40105	4932.YER190W
P36083	4932.YKL075C
P09032	4932.YOR260W
P23250	4932.YIL119C
P22353	4932.YJL063C
P36119	4932.YKR023W
Q08004	4932.YLR074C
P38991	4932.YPL209C
P33309	4932.YNL001W
P25382	4932.YCR072C
P33200	4932.YBL005W
P38904	4932.YDR464W
Q03262	4932.YMR278W
P53437	4932.YMR270C
P39107	4932.YPL050C
Q12027	4932.YDL176W
P38689	4932.YHL011C
Q08844	4932.YOR365C
P39996	4932.YEL017W
P36145	4932.YKR062W
Q12428	4932.YPR002W
P53754	4932.YNR068C
P15801	4932.YOR330C
P50264	4932.YMR020W
Q04432	4932.YDR533C
P53633	4932.YNL044W
P21657	4932.YIR023W
Q9Y6D9	9606.ENSP00000385334
Q07834	4932.YLL032C
Q05949	4932.YLR226W
P48527	4932.YPL097W
Q9Y294	9606.ENSP00000229595
P48360	4932.YDR376W
P32838	4932.YNR032W
Q12447	4932.YDR071C
Q12029	4932.YOR271C
Q04053	4932.YDR425W
Q12259	4932.YLR108C
P10870	4932.YDL194W
Q04949	4932.YMR299C
Q06836	4932.YPR095C
P39965	4932.YER087W
Q01217	4932.YER069W
P52891	4932.YDL116W
P39712	4932.YAL063C
P06104	4932.YGL058W
P38737	4932.YHL030W
P40356	4932.YGL025C
Q08422	4932.YOR052C
Q08646	4932.YOR242C
Q06346	4932.YDR367W
P23285	4932.YHR057C
P38996	4932.YPL190C
P49095	4932.YMR189W
P38826	4932.YHR118C
P32783	4932.YBR236C
Q969V4	9606.ENSP00000341346
Q02796	4932.YPL055C
P38843	4932.YHR142W
P38632	4932.YEL019C
P33317	4932.YBR252W
P40960	4932.YDR488C
O00308	9606.ENSP00000352069
P28007	4932.YHR089C
P46944	4932.YDR108W
Q04120	4932.YDR453C
P25572	4932.YCL042W
P42883	4932.YNL332W
P38121	4932.YBL035C
P50105	4932.YMR005W
P40523	4932.YIL055C
Q05937	4932.YLR375W
P38302	4932.YBR188C
P49704	4932.YGR091W
O13528	4932.YAR010C
P25379	4932.YCL064C
P38848	4932.YHR150W
P35732	4932.YKL054C
P29468	4932.YKR002W
P40072	4932.YER116C
P41808	4932.YPR054W
Q08992	4932.YPL280W
Q03213	4932.YMR172W
P39708	4932.YAL062W
P38219	4932.YBR025C
Q04952	4932.YMR306W
P47076	4932.YJL011C
P38870	4932.YHR182W
P53846	4932.YNL260C
P53844	4932.YNL264C
P53867	4932.YNL223W
Q05359	4932.YAR002C-A
P46961	4932.YPL076W
Q03784	4932.YDR246W
P39744	4932.YOR206W
P40335	4932.YJL053W
P53971	4932.YNL023C
Q05568	4932.YDR265W
P40858	4932.YJL096W
Q07527	4932.YDL112W
P36523	4932.YLR312W-A
P39564	4932.YAR068W
P13711	4932.YGL205W
P53281	4932.YGR136W
Q12504	4932.YDR257C
P53083	4932.YGL219C
P53285	4932.YGR141W
Q06594	4932.YPR195C
P38339	4932.YBR260C
P53038	4932.YGR099W
P33299	4932.YKL145W
Q03695	4932.YMR206W
P22217	4932.YLR043C
P53207	4932.YGR013W
P25644	4932.YCR077C
P32336	4932.YOR373W
P53390	4932.YPR138C
P21375	4932.YJR051W
P32874	4932.YMR207C
P22203	4932.YOR332W
Q12346	4932.YPR071W
P20447	4932.YGL078C
Q12140	4932.YDL037C
P32580	4932.YPL029W
P32788	4932.YBL010C
Q07555	4932.YDL129W
P34078	4932.YKL143W
Q04437	4932.YMR106C
Q03125	4932.YDR043C
Q03855	4932.YDR098C-B
Q12025	4932.YDR056C
P38287	4932.YBR161W
Q03835	4932.YDR098C
P32767	4932.YGL016W
Q15645	9606.ENSP00000166345
P42221	4932.YOR394W
Q00453	4932.YMR182C
Q02685	4932.YPL024W
P38181	4932.YBL079W
Q9UPY8	9606.ENSP00000233121
Q07830	4932.YLL031C
P41800	4932.YLL006W
P01011	9606.ENSP00000450540
Q96IK5	9606.ENSP00000282570
P39954	4932.YER043C
P25335	4932.YIR029W
Q03818	4932.YMR159C
P23644	4932.YMR203W
P38225	4932.YBR041W
Q12508	4932.YDR255C
O15217	9606.ENSP00000360002
P19955	4932.YFR049W
Q12129	4932.YLR363C
P38363	4932.YBR302C
O96019	9606.ENSP00000397552
P33991	9606.ENSP00000262105
P25332	4932.YCR036W
P04650	4932.YJL189W
P35842	4932.YAR071W
Q05468	4932.YDR333C
P03874	4932.YHL038C
P0CF19	4932.YOL162W
P16523	4932.YNL210W
P46987	4932.YJL181W
Q07843	4932.YLL033W
Q07540	4932.YDL120W
P40318	4932.YIL030C
P40026	4932.YER038C
P38009	4932.YMR120C
P42943	4932.YJL111W
Q07897	4932.YLR003C
P42937	4932.YGR203W
P53865	4932.YNL225C
P40554	4932.YIL008W
Q9C005	9606.ENSP00000345837
Q8WTU0	9606.ENSP00000302805
P43564	4932.YFL034W
Q02724	4932.YPL020C
P53230	4932.YGR046W
Q02979	4932.YPL110C
P03876	4932.Q0055
Q12383	4932.YOL125W
Q06592	4932.YPR193C
P42846	4932.YNL308C
P54780	4932.YMR121C
P35177	4932.YBR081C
Q08484	4932.YOR070C
P53164	4932.YGL067W
P46949	4932.YGR196C
P38172	4932.YBL095W
P53326	4932.YGR266W
Q04511	4932.YML088W
P15705	4932.YOR027W
P42575	9606.ENSP00000312664
P38216	4932.YBR016W
Q03778	4932.YDR236C
Q08692	4932.YOR255W
P50275	4932.YOR058C
Q12202	4932.YLR054C
Q6ZRS2	9606.ENSP00000262518
P40036	4932.YER054C
P38868	4932.YHR180W
P36167	4932.YKR091W
Q12488	4932.YDR013W
P40571	4932.YIR015W
P53953	4932.YNL049C
P53172	4932.YGL056C
P53288	4932.YGR160W
P39078	4932.YDL143W
P48570	4932.YDL182W
P38164	4932.YBL104C
Q04411	4932.YDR520C
P43545	4932.YFL059W
P38196	4932.YBL042C
Q03508	4932.YMR265C
Q06629	4932.YDR295C
Q06107	4932.YPR114W
P15315	4932.YGL166W
P36100	4932.YKL028W
Q12175	4932.YDL154W
Q04082	4932.YDR437W
Q06010	4932.YLR389C
P53076	4932.YGL227W
P53074	4932.YGL230C
P36152	4932.YKR071C
Q07844	4932.YLL034C
P36126	4932.YKR031C
P42844	4932.YNL310C
Q00402	4932.YDR150W
P47002	4932.YJL156C
P40090	4932.YER147C
P08466	4932.YJL208C
P38244	4932.YBR074W
P40990	4932.YDL107W
P20095	4932.YNR011C
P40448	4932.YIL163C
Q02629	4932.YKL068W
P39545	4932.YAR020C
P00931	4932.YGL026C
P38837	4932.YHR133C
P53297	4932.YGR178C
P48238	4932.YGR153W
P34250	4932.YKL105C
Q12093	4932.YDL033C
P41318	4932.YNL006W
P36144	4932.YKR060W
P53854	4932.YNL245C
P01100	9606.ENSP00000306245
P53305	4932.YGR215W
Q06417	4932.YLR426W
P34223	4932.YBL058W
P32914	4932.YGR063C
P53278	4932.YGR130C
P40008	4932.YER004W
Q12676	4932.YMR113W
P40553	4932.YIL010W
P47098	4932.YJR027W
P36059	4932.YKL151C
Q12016	4932.YOL129W
P36084	4932.YKL074C
P0CX29	4932.YGR118W
Q3E7B2	4932.YJL062W-A
P32917	4932.YDR103W
P54787	4932.YML097C
P06839	4932.YER171W
P46995	4932.YJL168C
P38427	4932.YML100W
Q06549	4932.YLR245C
P07253	4932.YBR120C
P38336	4932.YBR257W
Q06411	4932.YLR424W
Q3E774	4932.YDL159W-A
P39713	4932.YAL061W
P18899	4932.YMR173W
P53755	4932.YNR069C
P24583	4932.YBL105C
P53961	4932.YNL038W
Q04921	4932.YDR218C
Q12482	4932.YPR021C
Q10740	4932.YNL045W
P23369	4932.YGR076C
P28319	4932.YKL096W
P53899	4932.YNL155W
P40439	4932.YIL172C
P17558	4932.YOR158W
P38881	4932.YHR195W
P53584	4932.YNL237W
P53094	4932.YGL197W
Q06163	4932.YLR318W
P53979	4932.YNL013C
P47082	4932.YJR001W
P06243	4932.YDL017W
P40317	4932.YDR006C
Q99296	4932.YLR149C
P46965	4932.YJR010C-A
P52492	4932.YOR339C
P43586	4932.YFR001W
P24784	4932.YPL119C
P42843	4932.YNL311C
P23291	4932.YHR135C
P15938	4932.YKR086W
P40156	4932.YNL213C
Q3E731	4932.YLL018C-A
P53747	4932.YNR061C
P49017	4932.YML110C
P38805	4932.YHR088W
P07283	4932.YFL045C
Q08957	4932.YPL202C
Q12226	4932.YLL063C
P49955	4932.YMR288W
P22803	4932.YGR209C
Q00684	4932.YFR028C
P38169	4932.YBL098W
Q03388	4932.YDR485C
Q07799	4932.YLL007C
P35691	4932.YKL056C
Q08650	4932.YOR245C
P84051	7227.FBpp0085249
P43534	4932.YFL058W
P14680	4932.YJL141C
P23255	4932.YCR042C
P08536	4932.YJR010W
P53090	4932.YGL202W
P53622	4932.YDL145C
P53136	4932.YGL111W
P87288	4932.YDR327W
P43541	4932.YFL063W
P38070	4932.YBR028C
P38742	4932.YHL023C
Q12188	4932.YPR007C
P32366	4932.YLR447C
P53250	4932.YGR080W
Q04172	4932.YDR393W
P32905	4932.YGR214W
Q02950	4932.YPL118W
P23900	4932.YLL043W
O00635	9606.ENSP00000349596
P32363	4932.YPL175W
Q12341	4932.YPL001W
O13516	4932.YPL081W
P38693	4932.YHR215W
P25343	4932.YCR009C
Q12429	4932.YLR143W
P07278	4932.YIL033C
Q04177	4932.YDR398W
P17123	4932.YHR152W
P39729	4932.YAL036C
Q03919	4932.YDR139C
P40016	4932.YER021W
Q96M27	9606.ENSP00000421965
P40046	4932.YER072W
Q9BW62	9606.ENSP00000369989
Q04033	4932.YDR415C
P40033	4932.YER050C
P02365	4932.YBR181C
P25605	4932.YCL009C
P40218	4932.YMR147W
P36516	4932.YMR024W
P53388	4932.YPL265W
P25334	4932.YCR069W
P32495	4932.YDL208W
P39543	4932.YJL192C
P27825	4932.YAL058W
P48813	4932.YDR508C
P06102	4932.YIL038C
P25623	4932.YCR030C
P47171	4932.YJR140C
P40579	4932.YIR035C
P16522	4932.YHR166C
Q08280	4932.YOL137W
P38323	4932.YBR227C
P38013	4932.YLR109W
Q07950	4932.YLR020C
P53299	4932.YGR181W
P38431	4932.YPR041W
Q12042	4932.YPL162C
P53962	4932.YNL035C
P36136	4932.YKR043C
Q03656	4932.YMR216C
Q05471	4932.YDR334W
P53959	4932.YNL041C
P05319	4932.YOL039W
Q12128	4932.YOR134W
Q08689	4932.YOR253W
P38760	4932.YHR015W
P39524	4932.YAL026C
Q06677	4932.YDR320C
P21264	4932.YOR128C
P53044	4932.YGR048W
P53187	4932.YGL033W
Q08956	4932.YPL201C
Q08964	4932.YPL216W
Q05899	4932.YLR297W
P51401	4932.YNL067W
P40530	4932.YIL042C
P14682	4932.YDR054C
P38166	4932.YBL102W
O94143	4932.YJL188C
P38851	4932.YHR155W
Q9UHV2	9606.ENSP00000350633
P11491	4932.YDR481C
Q03831	4932.YDR095C
P42223	4932.YDR351W
P43321	4932.YLR147C
P32806	4932.YJL044C
P25298	4932.YMR061W
P41939	4932.YLR174W
P32266	4932.YOR211C
P21372	4932.YBR237W
Q02773	4932.YML091C
P35999	4932.YKL134C
Q07729	4932.YDL238C
P35202	4932.YOR143C
P38682	4932.YER122C
Q06071	4932.YLR408C
P26793	4932.YKL113C
P38729	4932.YHL042W
Q07657	4932.YDL225W
P39924	4932.YEL069C
P0CX84	4932.YDL136W
P53221	4932.YGR034W
P23968	4932.YHR026W
Q12532	4932.YPL009C
P53722	4932.YNR020C
P09119	4932.YJL194W
P04271	9606.ENSP00000291700
Q92841	9606.ENSP00000380033
P32660	4932.YER166W
P07284	4932.YDR023W
Q99216	4932.YOR145C
P05374	4932.YGR157W
P36141	4932.YKR049C
Q12483	4932.YPL002C
P32525	4932.YJL201W
Q03195	4932.YDR091C
P23500	4932.YKR052C
Q06644	4932.YDR307W
P40456	4932.YIL151C
Q92734	9606.ENSP00000240851
P04801	4932.YIL078W
P53394	4932.YPR003C
P40528	4932.YIL047C
P25301	4932.YDR004W
Q08817	4932.YOR353C
P06101	4932.YDR168W
P39677	4932.YJL102W
P38276	4932.YBR137W
Q12328	4932.YDL217C
Q01329	4932.YAL043C
P31382	4932.YAL023C
Q9BV19	9606.ENSP00000361603
Q12118	4932.YOR007C
P38082	4932.YBR066C
O76003	9606.ENSP00000357633
P39925	4932.YER017C
Q08270	4932.YOL131W
P43615	4932.YFR043C
Q12325	4932.YLR092W
P32644	4932.YER176W
Q8WVF5	9606.ENSP00000368402
Q07979	4932.YLR033W
P32605	4932.YBR119W
P18544	4932.YOL140W
P07149	4932.YKL182W
Q04675	4932.YMR059W
P08593	4932.YPR134W
Q03759	4932.YML108W
Q12509	4932.YLR085C
Q12432	4932.YPR023C
P38335	4932.YBR255W
P41810	4932.YDR238C
P40260	4932.YGR121C
Q12271	4932.YOR109W
P38222	4932.YBR030W
P40161	4932.YNL206C
P40542	4932.YIL025C
P38911	4932.YML074C
P25378	4932.YCR027C
Q01532	4932.YNL239W
Q92316	4932.YGL226C-A
Q9Y3Q8	9606.ENSP00000300181
Q12274	4932.YOR097C
P36010	4932.YKL067W
P39520	4932.YLR223C
P38285	4932.YBR158W
Q9NWX6	9606.ENSP00000231198
P40540	4932.YIL027C
Q02770	4932.YPL064C
P0CX65	4932.YDR316W-A
Q04491	4932.YLR208W
Q03433	4932.YML041C
P53913	4932.YNL133C
Q04383	4932.YDR501W
P47113	4932.YJR053W
Q08949	4932.YPL194W
O13569	4932.YPR136C
P20081	4932.YNL135C
P38794	4932.YHR071W
Q12308	4932.YPL007C
Q02908	4932.YPL086C
P36053	4932.YKL160W
P31380	4932.YAL019W
P47821	4932.YNL025C
Q04178	4932.YDR399W
